traj,tr,delay,observed_gap,dataset,gap_hat_E_locked,gap_hat_E_locked_source,tr_key,delay_key,traj_key,relief_consistency_overshoot_availability_index_mean,corner_turn_phase_index_mean,v3_residual_target,RCOAI_standardized,CTPI_standardized,v3_option_a_correction,gap_hat_A_development,v3_development_residual_after_correction
zigzag,0.4,68,0.0763075401821939,original_96,0.2611128986136105,reconstructed_locked_E_in_sample_from_original_96_training_formula,0.4,68,zigzag,0.1087920027258784,4.853636933681251,-0.18480535843141657,-0.3964224223095496,1.7415164271774357,-0.001133116530024597,0.2599797820835859,-0.18367224190139197
circle,0.25,4,-0.0495769430416511,heldout1_56,0.0368636370804834,existing_prediction_table_E_locked_predicted_gap,0.25,4,circle,0.4336434274657791,0.0093935172809562,-0.0864405801221345,0.33021753639267065,-0.6448300596331528,0.0009438793769802369,0.037807516457463636,-0.08738445949911473
circle,0.25,12,0.035565196526217,heldout1_56,-0.0630357921023008,existing_prediction_table_E_locked_predicted_gap,0.25,12,circle,0.6991344616084356,0.0275405932369346,0.0986009886285178,0.9240779273073553,-0.6358905396233153,0.0026413439693005187,-0.06039444813300028,0.09595964465921727
circle,0.25,22,0.1683192000604687,heldout1_56,0.2147106229816423,existing_prediction_table_E_locked_predicted_gap,0.25,22,circle,0.6052530524998029,0.0506831383809955,-0.046391422921173625,0.7140804390949415,-0.6244901770582517,0.002041096324954798,0.21675171930659712,-0.04843251924612842
circle,0.25,30,0.1637880591866708,heldout1_56,0.1446641155744764,existing_prediction_table_E_locked_predicted_gap,0.25,30,circle,0.5050123725832733,0.0672324233250672,0.01912394361219441,0.4898582933150681,-0.6163377527081849,0.0014001895409728189,0.1460643051154492,0.017723754071221592
circle,0.25,40,0.0765484181685409,heldout1_56,0.0553779553374132,existing_prediction_table_E_locked_predicted_gap,0.25,40,circle,0.529285308029251,0.0800296762849471,0.021170462831127695,0.5441529137686152,-0.6100336352193225,0.001555382911642669,0.05693333824905587,0.019615079919485027
circle,0.25,50,-0.065485349439015,heldout1_56,-0.1240575133637238,existing_prediction_table_E_locked_predicted_gap,0.25,50,circle,0.5957147753756562,0.0984238994198944,0.05857216392470879,0.6927448599109202,-0.6009723668265979,0.001980111637685556,-0.12207740172603825,0.056592052287023235
circle,0.25,62,0.9225757132489324,heldout1_56,0.3334352833881714,existing_prediction_table_E_locked_predicted_gap,0.25,62,circle,0.5302221519403151,0.1198434624133282,0.589140429860761,0.5462484816775172,-0.590420770941604,0.001561372791386433,0.3349966561795578,0.5875790570693745
circle,0.35,4,-0.0694458256860291,heldout1_56,0.0969556288492609,existing_prediction_table_E_locked_predicted_gap,0.35,4,circle,0.0604654387496725,0.0085958581995284,-0.16640145453528998,-0.5045211092092818,-0.6452229983818939,-0.0014421010932246924,0.0955135277560362,-0.1649593534420653
circle,0.35,12,0.0149251684196314,heldout1_56,0.0522468797941785,existing_prediction_table_E_locked_predicted_gap,0.35,12,circle,0.2358561373880386,0.0260062182558295,-0.037321711374547095,-0.11220055799920728,-0.6366463956014055,-0.0003207091723172255,0.05192617062186127,-0.03700100220222987
circle,0.35,22,0.2258603112111898,heldout1_56,0.4193209982617305,existing_prediction_table_E_locked_predicted_gap,0.35,22,circle,0.0866015464092809,0.046399193335453,-0.19346068705054073,-0.4460588746489113,-0.6266005122190551,-0.001274995196498186,0.4180460030652323,-0.19218569185404255
circle,0.35,30,0.4043642157544213,heldout1_56,0.5328637238030749,existing_prediction_table_E_locked_predicted_gap,0.35,30,circle,-0.0507315712539343,0.0590691733847348,-0.12849950804865362,-0.7532507886974529,-0.6203590912623372,-0.0021530591406877337,0.5307106646623871,-0.1263464489079659
circle,0.35,40,0.4068751549552893,heldout1_56,0.4455233065064544,existing_prediction_table_E_locked_predicted_gap,0.35,40,circle,0.0095994344758917,0.0772654519460833,-0.03864815155116508,-0.6183001122548769,-0.6113953333159688,-0.0017673220238914515,0.4437559844825629,-0.036880829527273624
circle,0.35,50,0.0238428098074856,heldout1_56,0.0954931427266847,existing_prediction_table_E_locked_predicted_gap,0.35,50,circle,0.0875533868672437,0.09212147303116,-0.0716503329191991,-0.44392976189646155,-0.6040770359727069,-0.001268909433639386,0.09422423329304531,-0.07038142348555972
circle,0.35,62,1.020512392101402,heldout1_56,0.5152690310931309,existing_prediction_table_E_locked_predicted_gap,0.35,62,circle,0.0087499724972141,0.109140558062688,0.5052433610082712,-0.6202002209510281,-0.5956931810994731,-0.0017727532115621913,0.5134962778815687,0.5070161142198334
lemniscate,0.25,4,0.0328325360796105,heldout1_56,0.3795692857046119,existing_prediction_table_E_locked_predicted_gap,0.25,4,lemniscate,0.2770234030786866,0.0352169068981141,-0.3467367496250014,-0.020116060400691537,-0.6321090731356911,-5.749886806654455e-05,0.37951178683654535,-0.34667925075693484
lemniscate,0.25,12,-0.1334580459537349,heldout1_56,-0.0732438658496047,existing_prediction_table_E_locked_predicted_gap,0.25,12,lemniscate,0.4353983883043457,0.1006546378086918,-0.0602141801041302,0.3341430992012102,-0.5998734718579682,0.0009551000341824488,-0.07228876581542225,-0.061169280138312646
lemniscate,0.25,22,0.2574460152037267,heldout1_56,0.3175603978857464,existing_prediction_table_E_locked_predicted_gap,0.25,22,lemniscate,0.596108062598653,0.156159092689111,-0.06011438268201974,0.6936245796526616,-0.5725311503598778,0.001982626190155491,0.3195430240759019,-0.06209700887217523
lemniscate,0.25,30,0.3800456008671109,heldout1_56,0.3277271339587722,existing_prediction_table_E_locked_predicted_gap,0.25,30,lemniscate,0.5924080931641051,0.1940076294720681,0.052318466908338745,0.6853483480207025,-0.5538863971922001,0.0019589697712933856,0.32968610373006557,0.05035949713704536
lemniscate,0.25,40,0.4112533450465516,heldout1_56,0.3411825798040384,existing_prediction_table_E_locked_predicted_gap,0.25,40,lemniscate,0.5440743269810294,0.2225320922683957,0.07007076524251321,0.5772335509521241,-0.5398348218003183,0.0016499391594906035,0.34283251896352895,0.0684208260830226
lemniscate,0.25,50,0.3443012942524699,heldout1_56,0.3189680561265417,existing_prediction_table_E_locked_predicted_gap,0.25,50,lemniscate,0.5816129032322961,0.2486148070384449,0.025333238125928192,0.6612012587089872,-0.526986087868562,0.00188994878632569,0.3208580049128674,0.0234432893396025
lemniscate,0.25,62,0.4045099223721928,heldout1_56,0.3678787145129052,existing_prediction_table_E_locked_predicted_gap,0.25,62,lemniscate,0.510978720539676,0.3453138992218216,0.036631207859287584,0.5032040461807505,-0.4793506742292846,0.0014383364578137627,0.369317050970719,0.03519287140147382
lemniscate,0.35,4,0.0443150624333253,heldout1_56,0.4148737846701319,existing_prediction_table_E_locked_predicted_gap,0.35,4,lemniscate,0.092155043490786,0.0239278337783581,-0.37055872223680664,-0.43363660224179845,-0.6376702387632218,-0.0012394879158480092,0.4136342967542839,-0.36931923432095864
lemniscate,0.35,12,-0.6882410201687007,heldout1_56,-0.6966789812425852,existing_prediction_table_E_locked_predicted_gap,0.35,12,lemniscate,0.0862819499324944,0.0733183284047637,0.008437961073884503,-0.4467737601411928,-0.6133397451851055,-0.0012770385939519918,-0.6979560198365372,0.009714999667836495
lemniscate,0.35,22,0.3118069901413446,heldout1_56,0.5548428307039004,existing_prediction_table_E_locked_predicted_gap,0.35,22,lemniscate,0.0535992455927753,0.1263496487791392,-0.24303584056255578,-0.5198796698680939,-0.5872157265947356,-0.0014860013319107275,0.5533568293719897,-0.24154983923064505
lemniscate,0.35,30,0.4458231578285807,heldout1_56,0.5793567436931876,existing_prediction_table_E_locked_predicted_gap,0.35,30,lemniscate,-0.0546752628993776,0.1528634453970433,-0.1335335858646069,-0.7620721873927908,-0.5741546353215473,-0.002178273841262414,0.5771784698519251,-0.1313553120233445
lemniscate,0.35,40,0.5412681322088515,heldout1_56,0.555342006571623,existing_prediction_table_E_locked_predicted_gap,0.35,40,lemniscate,0.0856372421281269,0.1886002798408906,-0.014073874362771521,-0.4482158669526857,-0.5565501381907698,-0.0012811606490482795,0.5540608459225748,-0.012792713713723241
lemniscate,0.35,50,0.4857144512885771,heldout1_56,0.4885627612592517,existing_prediction_table_E_locked_predicted_gap,0.35,50,lemniscate,0.1086836593845455,0.2415762989745265,-0.0028483099706745896,-0.39666476879497703,-0.5304533618155844,-0.0011338092426290741,0.4874289520166226,-0.0017145007280455155
lemniscate,0.35,62,0.5834273007282298,heldout1_56,0.50956057793693,existing_prediction_table_E_locked_predicted_gap,0.35,62,lemniscate,0.1149850614377723,0.3015782741289974,0.0738667227912998,-0.38256955424762207,-0.5008954948168267,-0.0010935200972653953,0.5084670578396646,0.07496024288856519
square,0.25,4,0.2257580943275674,heldout1_56,0.1547310377968902,existing_prediction_table_E_locked_predicted_gap,0.25,4,square,2.1451409175940856,0.5665247537356249,0.0710270565306772,4.158559882563803,-0.37037891122369043,0.011886645857662121,0.16661768365455232,0.05914041067301508
square,0.25,12,0.3446478781755545,heldout1_56,0.3856927170892311,existing_prediction_table_E_locked_predicted_gap,0.25,12,square,1.6372962522480046,1.3185979250679114,-0.04104483891367661,3.0225937191102075,0.00010353896807284684,0.008639649812739148,0.3943323669019702,-0.04968448872641575
square,0.25,22,0.2543451021046919,heldout1_56,0.21337292556958,existing_prediction_table_E_locked_predicted_gap,0.25,22,square,0.6893074785874643,1.2930597259333043,0.0409721765351119,0.90209655984916,-0.012476958448306966,0.0025785133890464666,0.21595143895862648,0.03839366314606543
square,0.25,30,0.1200788311016707,heldout1_56,0.086964794660896,existing_prediction_table_E_locked_predicted_gap,0.25,30,square,0.4801266935222305,4.805132190141138,0.033114036440774694,0.4341930647581322,1.7176222677822397,0.001241078483989749,0.08820587314488575,0.03187295795678494
square,0.25,40,0.1392715089490299,heldout1_56,0.0891309098836869,existing_prediction_table_E_locked_predicted_gap,0.25,40,square,0.4411813397525874,0.1109956206839145,0.050140599065343,0.3470786238180156,-0.5947793496115694,0.0009920743725219609,0.09012298425620886,0.04914852469282104
square,0.25,50,0.2686605626542833,heldout1_56,0.1142280955003551,existing_prediction_table_E_locked_predicted_gap,0.25,50,square,0.430920306230962,1.2182298094763335,0.15443246715392817,0.32412635577619975,-0.0493392902710368,0.0009264686124637457,0.11515456411281885,0.15350599854146443
square,0.25,62,0.3708309467587725,heldout1_56,0.1325311104751737,existing_prediction_table_E_locked_predicted_gap,0.25,62,square,0.3697340841984908,7.488685957592754,0.23829983628359877,0.18726269914788762,3.039580838948373,0.0005352635166933213,0.13306637399186705,0.23776457276690544
square,0.35,4,0.17663812527771,heldout1_56,0.02432460849177,existing_prediction_table_E_locked_predicted_gap,0.35,4,square,0.1049093178150476,0.2831468421565523,0.15231351678594,-0.4051073588325117,-0.5099750928373192,-0.0011579411730885513,0.02316666731868145,0.15347145795902853
square,0.35,12,0.3026725414042063,heldout1_56,0.609738527711339,existing_prediction_table_E_locked_predicted_gap,0.35,12,square,0.3153957126694429,2.383773228818855,-0.30706598630713267,0.06571657363704111,0.5248247648540147,0.00018784138256075665,0.6099263690938997,-0.30725382768969345
square,0.35,22,0.3593170985751739,heldout1_56,0.4374398642788071,existing_prediction_table_E_locked_predicted_gap,0.35,22,square,0.2173139524703847,0.8745107403541853,-0.07812276570363319,-0.15367641882881822,-0.21866042518191425,-0.00043926196060106753,0.43700060231820603,-0.07768350374303212
square,0.35,30,0.4467930241729594,heldout1_56,0.4882388073223,existing_prediction_table_E_locked_predicted_gap,0.35,30,square,0.0221518018518669,1.545659449625856,-0.04144578314934061,-0.5902225019473442,0.11195742921319769,-0.0016870662094556797,0.4865517411128443,-0.039758716939884926
square,0.35,40,0.383143742781987,heldout1_56,0.3800236626494991,existing_prediction_table_E_locked_predicted_gap,0.35,40,square,0.1487927677212691,0.5765318897008899,0.003120080132487879,-0.30694719760465455,-0.36544924693950154,-0.0008773644573993664,0.3791462981920997,0.003997444589887245
square,0.35,50,0.5106052729304571,heldout1_56,0.3969841337992418,existing_prediction_table_E_locked_predicted_gap,0.35,50,square,0.0990848567668635,1.5065112671838503,0.1136211391312153,-0.41813573369312323,0.09267245122897401,-0.0011951809105078142,0.395788952888734,0.11481632004172311
square,0.35,62,0.6870936310123477,heldout1_56,0.3986118912168089,existing_prediction_table_E_locked_predicted_gap,0.35,62,square,0.0284104386480352,4.241472852082113,0.28848173979553876,-0.5762229463451447,1.4399552792528616,-0.001647050491440961,0.3969648407253679,0.29012879028697974
zigzag,0.25,4,-0.0498098018216661,heldout1_56,0.0358829307201446,existing_prediction_table_E_locked_predicted_gap,0.25,4,zigzag,0.0702597819637573,0.0456627221611424,-0.0856927325418107,-0.48261275170616696,-0.6269633088930422,-0.0013794792014360305,0.03450345151870857,-0.08431325334037468
zigzag,0.25,12,0.0358847417386343,heldout1_56,0.1097523263881369,existing_prediction_table_E_locked_predicted_gap,0.25,12,zigzag,0.109809752662952,0.4300370475603587,-0.0738675846495026,-0.3941458807403184,-0.4376147889711823,-0.0011266093630778956,0.108625717025059,-0.0727409752864247
zigzag,0.25,22,0.1830711814158765,heldout1_56,0.1925321603332109,existing_prediction_table_E_locked_predicted_gap,0.25,22,zigzag,0.1728671623605806,2.694190174605166,-0.009460978917334412,-0.2530966807399163,0.6777407776034502,-0.0007234404930224065,0.1918087198401885,-0.008737538424312005
zigzag,0.25,30,0.2386698998719889,heldout1_56,0.1315597407614746,existing_prediction_table_E_locked_predicted_gap,0.25,30,zigzag,0.2718502607894866,5.402420368315551,0.1071101591105143,-0.03168754081637616,2.0118553240267913,-9.057428206426656e-05,0.13146916647941032,0.10720073339257857
zigzag,0.25,40,0.1640021318736924,heldout1_56,0.0774447493917599,existing_prediction_table_E_locked_predicted_gap,0.25,40,zigzag,0.3723039712040329,7.278883891179411,0.0865573824819325,0.19301111964218484,2.9362292149535745,0.0005516945506536913,0.07799644394241359,0.0860056879312788
zigzag,0.25,50,0.1214535602840154,heldout1_56,0.0921810392268344,existing_prediction_table_E_locked_predicted_gap,0.25,50,zigzag,0.4918456267429135,5.372155868924053,0.029272521057180992,0.46040641801132864,1.9969465806813447,0.0013160055875211867,0.0934970448143556,0.027956515469659805
zigzag,0.25,62,-0.204115741271968,heldout1_56,0.0262559311138743,existing_prediction_table_E_locked_predicted_gap,0.25,62,zigzag,0.541295232584048,5.4066526910221615,-0.2303716723858423,0.5710171674485917,2.0139402292542568,0.0016321705205125474,0.027888101634386847,-0.23200384290635484
zigzag,0.35,4,0.1872837519920376,heldout1_56,0.29915835931575,existing_prediction_table_E_locked_predicted_gap,0.35,4,zigzag,0.0034895940236527,0.0480327458643815,-0.11187460732371243,-0.6319668345647661,-0.6257957999031482,-0.0018063863857667721,0.2973519729299833,-0.11006822093794566
zigzag,0.35,12,0.0517178823968937,heldout1_56,0.2485218335477268,existing_prediction_table_E_locked_predicted_gap,0.35,12,zigzag,0.0594143075043276,0.4311605057357496,-0.1968039511508331,-0.5068723193519481,-0.43706135673430374,-0.0014488216895590146,0.2470730118581678,-0.1953551294612741
zigzag,0.35,22,0.2138492519717361,heldout1_56,0.3634520496628901,existing_prediction_table_E_locked_predicted_gap,0.35,22,zigzag,0.0548335936808076,1.669645484401566,-0.14960279769115398,-0.5171186333590801,0.17303479735264837,-0.0014781093057984359,0.36197394035709163,-0.14812468838535553
zigzag,0.35,30,0.3358555418498345,heldout1_56,0.3841138215298663,existing_prediction_table_E_locked_predicted_gap,0.35,30,zigzag,0.0313060791095084,2.702119916892481,-0.04825827968003177,-0.5697458681946456,0.68164708680843,-0.0016285366942752177,0.3824852848355911,-0.04662974298575655
zigzag,0.35,40,0.3228245988050742,heldout1_56,0.3134341902389698,existing_prediction_table_E_locked_predicted_gap,0.35,40,zigzag,0.052192979680128,3.20895911593663,0.009390408566104402,-0.5230252586722942,0.9313236282312101,-0.0014949925455003475,0.31193919769346945,0.01088540111160475
zigzag,0.35,50,0.3396481816058636,heldout1_56,0.2929701298604783,existing_prediction_table_E_locked_predicted_gap,0.35,50,zigzag,0.1164349216089013,4.267863846946421,0.04667805174538525,-0.37932645215651484,1.4529558765524653,-0.0010842501559573798,0.29188587970452096,0.04776230190134263
zigzag,0.35,62,-0.0207353699196803,heldout1_56,0.2192500282482926,existing_prediction_table_E_locked_predicted_gap,0.35,62,zigzag,0.1498648082711547,5.33987015926875,-0.2399853981679729,-0.30454921673841795,1.9810421590436371,-0.0008705101736724644,0.21837951807462014,-0.23911488799430045
circle,0.275,2,-0.1090774314863057,heldout2_80,0.1046970410601198,existing_prediction_table_E_locked_predicted_gap,0.275,2,circle,-0.0140703780513239,0.0046972179967326,-0.2137744725464255,-0.6712456445425568,-0.6471435266360652,-0.0019186592198971676,0.10277838184022263,-0.21185581332652834
circle,0.275,6,-0.0277341224514209,heldout2_80,0.0224608067209582,existing_prediction_table_E_locked_predicted_gap,0.275,6,circle,0.549222093093055,0.0132652543391768,-0.050194929172379096,0.5887482689745123,-0.6429227842688597,0.001682852326343592,0.024143659047301792,-0.051877781498722686
circle,0.275,10,0.0225549964678618,heldout2_80,-0.0282464946861921,existing_prediction_table_E_locked_predicted_gap,0.275,10,circle,0.6446301968675019,0.0221634195575883,0.0508014911540539,0.8021607255830361,-0.6385394154983871,0.0022928611671337515,-0.02595363351905835,0.04850862998692015
circle,0.275,14,0.0167739180007785,heldout2_80,-0.1164421421322866,existing_prediction_table_E_locked_predicted_gap,0.275,14,circle,0.6877881442975433,0.0318017986595702,0.13321606013306508,0.8986980554203523,-0.6337914063395793,0.002568799252486762,-0.11387334287979983,0.13064726088057832
circle,0.275,20,0.1335597008405402,heldout2_80,0.1665925858389625,existing_prediction_table_E_locked_predicted_gap,0.275,20,circle,0.6139455952327953,0.0453212729024712,-0.0330328849984223,0.7335242475916296,-0.6271315118855044,0.0020966736575533714,0.16868925949651586,-0.035129558655975675
circle,0.275,28,0.1590028189324133,heldout2_80,0.1550214794747813,existing_prediction_table_E_locked_predicted_gap,0.275,28,circle,0.4741693999562624,0.0621629325803485,0.003981339457632016,0.4208675650955772,-0.6188350593851413,0.0012029894580196493,0.15622446893280093,0.0027783499996123667
circle,0.275,38,0.2447163015592968,heldout2_80,0.1612820732330626,existing_prediction_table_E_locked_predicted_gap,0.275,38,circle,0.4766770797392369,0.079639419154033,0.0834342283262342,0.42647683812061615,-0.6102258816968955,0.00121902275893402,0.1625010959919966,0.08221520556730019
circle,0.275,46,-0.3833704882115085,heldout2_80,-0.4278870623987902,existing_prediction_table_E_locked_predicted_gap,0.275,46,circle,0.5202932032049851,0.087105261953897,0.04451657418728172,0.5240390334512294,-0.6065480962916001,0.0014978902750309856,-0.4263891721237592,0.043018683912250735
circle,0.275,58,0.4441271985162651,heldout2_80,0.2024575012408678,existing_prediction_table_E_locked_predicted_gap,0.275,58,circle,0.5542919198930996,0.1125825376034232,0.24166969727539728,0.6000886493947656,-0.5939976106917394,0.00171526717421242,0.20417276841508022,0.23995443010118486
circle,0.275,64,0.8932246964677457,heldout2_80,0.3171521180698382,existing_prediction_table_E_locked_predicted_gap,0.275,64,circle,0.5146991693037619,0.1198214303542068,0.5760725783979075,0.5115260867519246,-0.5904316242622079,0.0014621238149460725,0.31861424188478427,0.5746104545829614
circle,0.375,2,-0.0467096361307723,heldout2_80,0.0559405483719559,existing_prediction_table_E_locked_predicted_gap,0.375,2,circle,0.0807930029852073,0.0039973700307898,-0.1026501845027282,-0.4590516443656158,-0.6474882821719193,-0.0013121331617298923,0.05462841521022601,-0.10133805134099831
circle,0.375,6,-0.0372149242326684,heldout2_80,0.1513631516622994,existing_prediction_table_E_locked_predicted_gap,0.375,6,circle,0.0836350383255375,0.0124736798274017,-0.1885780758949678,-0.45269447217841896,-0.643312725667929,-0.0012939620985302923,0.1500691895637691,-0.1872841137964375
circle,0.375,10,0.0425590586391689,heldout2_80,0.1868069808611442,existing_prediction_table_E_locked_predicted_gap,0.375,10,circle,0.1782667069553014,0.0211054175414556,-0.1442479222219753,-0.2410187750805517,-0.6390606030559094,-0.0006889175352366911,0.1861180633259075,-0.1435590046867386
circle,0.375,14,0.0064568857394148,heldout2_80,-0.0046703149278176,existing_prediction_table_E_locked_predicted_gap,0.375,14,circle,0.2281173557780442,0.029632899818712,0.0111272006672324,-0.12951095752721997,-0.6348598382254764,-0.00037018846194026526,-0.005040503389757865,0.011497389129172666
circle,0.375,20,0.1702754870022967,heldout2_80,0.3593255539633665,existing_prediction_table_E_locked_predicted_gap,0.375,20,circle,0.1215530346719436,0.0411710949287857,-0.18905006696106982,-0.36787806319611516,-0.6291759513935633,-0.0010515265811968924,0.3582740273821696,-0.18799854037987293
circle,0.375,28,0.3223777712269193,heldout2_80,0.4494839817118389,existing_prediction_table_E_locked_predicted_gap,0.375,28,circle,-0.019404958431742,0.0532128199108013,-0.1271062104849196,-0.6831782357892301,-0.6232440182440674,-0.001952766817315243,0.44753121489452363,-0.12515344366760436
circle,0.375,38,0.5273512328511624,heldout2_80,0.5106930123238963,existing_prediction_table_E_locked_predicted_gap,0.375,38,circle,-0.03923860232989,0.0698569480852577,0.016658220527266066,-0.7275428809330955,-0.6150448727055359,-0.002079576780455863,0.5086134355434404,0.01873779730772193
circle,0.375,46,0.0029356808833509,heldout2_80,0.117857781088551,existing_prediction_table_E_locked_predicted_gap,0.375,46,circle,0.0461773315104989,0.0850634782102943,-0.11492210020520009,-0.5364812881203604,-0.6075539093865568,-0.0015334546721057787,0.11632432641644522,-0.11338864553309431
circle,0.375,58,0.3991987456367707,heldout2_80,0.3295591549191043,existing_prediction_table_E_locked_predicted_gap,0.375,58,circle,0.0489949473357521,0.1007600531949459,0.0696395907176664,-0.5301787384284821,-0.5998215426679957,-0.0015154397394600357,0.32804371517964426,0.07115503045712644
circle,0.375,64,1.278978308562691,heldout2_80,0.561435733183869,existing_prediction_table_E_locked_predicted_gap,0.375,64,circle,-0.052339443932386,0.1098937071938886,0.7175425753788219,-0.7568473391438733,-0.5953221686154183,-0.002163339363330448,0.5592723938205385,0.7197059147421524
lemniscate,0.275,2,-0.05196805497872,heldout2_80,0.2870618520852492,existing_prediction_table_E_locked_predicted_gap,0.275,2,lemniscate,-0.1144050433935495,0.0168107281452013,-0.3390299070639692,-0.8956780204788809,-0.6411762310439657,-0.0025601669165722183,0.28450168516867697,-0.33646974014739695
lemniscate,0.275,6,0.0955588698378338,heldout2_80,0.455788473644142,existing_prediction_table_E_locked_predicted_gap,0.275,6,lemniscate,0.2212015336100802,0.0518740154956031,-0.3602296038063082,-0.14498053023586638,-0.6239035332473637,-0.0004144060126188116,0.45537406763152316,-0.35981519779368937
lemniscate,0.275,10,-0.5265757763645256,heldout2_80,-0.604773224844962,existing_prediction_table_E_locked_predicted_gap,0.275,10,lemniscate,0.1508326851409345,0.0835222168676753,0.07819744848043642,-0.3023842331332245,-0.6083131576889366,-0.0008643218791355793,-0.6056375467240975,0.079061770359572
lemniscate,0.275,14,-0.3417368554557248,heldout2_80,-0.2878362246739551,existing_prediction_table_E_locked_predicted_gap,0.275,14,lemniscate,0.3213567209893614,0.1043595702140681,-0.05390063078176971,0.07905038260179262,-0.5980483669510785,0.0002259541594771751,-0.2876102705144779,-0.054126584941246884
lemniscate,0.275,20,0.3057326836035247,heldout2_80,0.3469615860136421,existing_prediction_table_E_locked_predicted_gap,0.275,20,lemniscate,0.5554034749832774,0.1512338819282337,-0.041228902410117396,0.602575017879893,-0.5749573825670022,0.0017223741012470117,0.3486839601148891,-0.042951276511364406
lemniscate,0.275,28,0.4126775479670387,heldout2_80,0.3479330073558988,existing_prediction_table_E_locked_predicted_gap,0.275,28,lemniscate,0.5129018719653144,0.2110216420471629,0.06474454061113988,0.5075058240585079,-0.5455050410865857,0.0014506324717308936,0.3493836398276297,0.06329390813940898
lemniscate,0.275,38,0.527558117063458,heldout2_80,0.4166410196755612,existing_prediction_table_E_locked_predicted_gap,0.275,38,lemniscate,0.426455044785879,0.2033533233860228,0.11091709738789679,0.31413829001768373,-0.549282569118064,0.0008979191617338632,0.4175389388372951,0.11001917822616293
lemniscate,0.275,46,0.4281913479001935,heldout2_80,0.3624000110087531,existing_prediction_table_E_locked_predicted_gap,0.275,46,lemniscate,0.4812446086191015,0.2335883665100008,0.0657913368914404,0.4366936595468833,-0.5343883363688999,0.0012482260748689921,0.3636482370836221,0.06454311081657141
lemniscate,0.275,58,0.4144986495488805,heldout2_80,0.3258522420103407,existing_prediction_table_E_locked_predicted_gap,0.275,58,lemniscate,0.5593188304853465,0.3023172441554452,0.0886464075385398,0.6113330332175384,-0.5005314671710437,0.001747407629601636,0.3275996496399423,0.08689899990893817
lemniscate,0.275,64,0.5258197673814311,heldout2_80,0.379540955368231,existing_prediction_table_E_locked_predicted_gap,0.275,64,lemniscate,0.5125518298219118,0.3447782816040738,0.1462788120132001,0.5067228365471255,-0.4796145274485632,0.0014483944144414464,0.38098934978267246,0.14483041759875864
lemniscate,0.375,2,-0.0265788805915421,heldout2_80,0.2722552678654065,existing_prediction_table_E_locked_predicted_gap,0.375,2,lemniscate,0.0581281154387116,0.0117696115162879,-0.2988341484569486,-0.5097493224317118,-0.6436595602086981,-0.001457045189449912,0.2707982226759566,-0.2973771032674987
lemniscate,0.375,6,0.147208751872752,heldout2_80,0.5254953837235385,existing_prediction_table_E_locked_predicted_gap,0.375,6,lemniscate,0.1510539591440773,0.0362061159836195,-0.37828663185078654,-0.30188927907035007,-0.63162177400082,-0.0008629071240695606,0.524632476599469,-0.377423724726717
lemniscate,0.375,10,-0.5348794337130369,heldout2_80,-0.5404381800194169,existing_prediction_table_E_locked_predicted_gap,0.375,10,lemniscate,0.1197608070860698,0.0630466729121472,0.00555874630637998,-0.37188698567514406,-0.618399715729845,-0.0010629855100387825,-0.5415011655294557,0.006621731816418763
lemniscate,0.375,14,-0.5585966755617728,heldout2_80,-0.4935120674544698,existing_prediction_table_E_locked_predicted_gap,0.375,14,lemniscate,0.1621377531939338,0.0787593353961642,-0.06508460810730304,-0.27709662914708066,-0.6106594240693906,-0.0007920408968579398,-0.4943041083513277,-0.0642925672104451
lemniscate,0.375,20,0.0396184443313638,heldout2_80,0.2991603583048804,existing_prediction_table_E_locked_predicted_gap,0.375,20,lemniscate,0.0843335909155546,0.1110934594393976,-0.2595419139735166,-0.4511319233129868,-0.5947311527828075,-0.0012894957771298094,0.2978708625277506,-0.2582524181963868
lemniscate,0.375,28,0.436173191622408,heldout2_80,0.5851206875156674,existing_prediction_table_E_locked_predicted_gap,0.375,28,lemniscate,-0.0319724412231567,0.1424456736521503,-0.1489474958932594,-0.7112896568299603,-0.5792865849093105,-0.002033119274873407,0.583087568240794,-0.146914376618386
lemniscate,0.375,38,0.5489800069588933,heldout2_80,0.5519771312058138,existing_prediction_table_E_locked_predicted_gap,0.375,38,lemniscate,0.0354439664037434,0.1873082161737808,-0.0029971242469205572,-0.5604900853240461,-0.557186628005114,-0.0016020803689546352,0.5503750508368592,-0.001395043877965922
lemniscate,0.375,46,0.604656462622529,heldout2_80,0.5411927963071538,existing_prediction_table_E_locked_predicted_gap,0.375,46,lemniscate,0.0308868663204958,0.2164967038523917,0.06346366631537526,-0.5706835792234318,-0.5428079440621577,-0.0016312170065060792,0.5395615793006477,0.06509488332188133
lemniscate,0.375,58,0.5313544492287376,heldout2_80,0.4965637199541007,existing_prediction_table_E_locked_predicted_gap,0.375,58,lemniscate,0.0963444000219921,0.2668900956577815,0.034790729274636945,-0.42426569103443085,-0.5179834083903679,-0.0012127025127202076,0.4953510174413805,0.036003431787357154
lemniscate,0.375,64,0.6864661319768341,heldout2_80,0.5269369539205007,existing_prediction_table_E_locked_predicted_gap,0.375,64,lemniscate,0.0634752727372613,0.2818256398181404,0.1595291780563335,-0.49778859865867187,-0.5106259367953172,-0.0014228571792477373,0.5255140967412529,0.16095203523558121
